rank,cluster,risk_tier,risk_score,top_junction,violation_count,avg_priority,peak_hour,peak_day_name,peak_weekend_frac,top_vehicle,center_lat,center_lon,recommended_action,display_name
310,44,🟠 HIGH,5.28,No Junction,3814,2.1076297850026218,5,Sun,0.3550078657577347,CAR,12.998265558907152,77.5709618731815,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: CAR.,Malleshwaram — Road Segment
311,289,🟠 HIGH,5.28,No Junction,124,2.217741935483871,5,Sat,0.2983870967741935,CAR,13.058364151071576,77.59316319729975,Deploy 1 unit Sats 5:00–7:00. Issue penalties. Focus: CAR.,Kodigehalli — Road Segment
312,436,🟠 HIGH,5.28,No Junction,47,4.6063829787234045,5,Thu,0.0,CAR,12.931539546808512,77.6928028531915,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: CAR.,HAL Old Airport — Road Segment
313,644,🟠 HIGH,5.28,No Junction,37,2.5135135135135136,8,Thu,0.1351351351351351,SCOOTER,13.06879932972973,77.62592455135135,Deploy 1 unit Thus 8:00–10:00. Issue penalties. Focus: SCOOTER.,Hennuru — Road Segment
314,353,🟠 HIGH,5.27,BTP054 - Shivananda Circle,22,2.840909090909091,5,Wed,0.0909090909090909,CAR,12.987417077272728,77.58258061363637,Deploy 1 unit Weds 5:00–7:00. Issue penalties. Focus: CAR.,Shivananda Circle
315,443,🟠 HIGH,5.27,No Junction,32,9.40625,2,Sun,0.8125,CAR,12.97944121875,77.6291956125,Deploy 1 unit Suns 2:00–4:00. Issue penalties. Focus: CAR.,Halasur — Road Segment
316,106,🟠 HIGH,5.27,No Junction,266,2.218045112781955,5,Sun,0.4360902255639097,CAR,12.97301893116612,77.62011771934075,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: CAR.,Halasur — Road Segment
317,458,🟠 HIGH,5.26,No Junction,22,2.909090909090909,8,Fri,0.0,SCOOTER,12.992784009726352,77.66390396298901,Deploy 1 unit Fris 8:00–10:00. Issue penalties. Focus: SCOOTER.,Banaswadi — Road Segment
318,50,🟠 HIGH,5.26,No Junction,436,2.153669724770642,2,Tue,0.1192660550458715,CAR,13.02285230412844,77.59287173486238,Deploy 1 unit Tues 2:00–4:00. Issue penalties. Focus: CAR.,R.T. Nagar — Road Segment
319,560,🟠 HIGH,5.25,BTP214 - 5th Main Chamrajpet  Junction,20,2.7,7,Wed,0.05,CAR,12.97604214,77.53225277499999,Deploy 1 unit Weds 7:00–9:00. Issue penalties. Focus: CAR.,5th Main Chamrajpet  Junction
320,359,🟠 HIGH,5.25,No Junction,122,2.2131147540983607,21,Fri,0.2049180327868852,SCOOTER,12.885802814147416,77.64163450707079,Deploy 1 unit Fris 21:00–23:00. Issue penalties. Focus: SCOOTER.,Hulimavu — Road Segment
321,384,🟠 HIGH,5.24,BTP042 - Minsk Square Junction (CTO),116,2.125,23,Thu,0.2327586206896551,SCOOTER,12.980804211206896,77.59716946982759,Deploy 1 unit Thus 23:00–25:00. Issue penalties. Focus: SCOOTER.,Minsk Square Junction (CTO)
322,472,🟠 HIGH,5.24,No Junction,59,2.3389830508474576,21,Mon,0.0847457627118644,CAR,13.050215884745764,77.4945259118644,Deploy 1 unit Mons 21:00–23:00. Issue penalties. Focus: CAR.,Chikkabanavara — Road Segment
323,572,🟠 HIGH,5.24,No Junction,61,2.5655737704918034,4,Fri,0.2622950819672131,SCOOTER,13.039558127868853,77.58961711639344,Deploy 1 unit Fris 4:00–6:00. Issue penalties. Focus: SCOOTER.,Hebbala — Road Segment
324,211,🟠 HIGH,5.24,No Junction,108,2.388888888888889,4,Thu,0.1851851851851851,SCOOTER,12.987881121296295,77.61795377962963,Deploy 1 unit Thus 4:00–6:00. Issue penalties. Focus: SCOOTER.,Pulikeshinagar(F.Town) — Road Segment
325,741,🟠 HIGH,5.24,BTP196 - Sarakki Main Road,18,2.7222222222222223,18,Sat,0.6111111111111112,SCOOTER,12.911007544444445,77.57690332777777,Deploy 1 unit Sats 18:00–20:00. Issue penalties. Focus: SCOOTER.,Sarakki Main Road
326,241,🟠 HIGH,5.24,No Junction,84,2.297619047619047,7,Sat,0.3095238095238095,PASSENGER AUTO,13.05991367086316,77.57666217981725,Deploy 1 unit Sats 7:00–9:00. Issue penalties. Focus: PASSENGER AUTO.,Kodigehalli — Road Segment
327,683,🟠 HIGH,5.23,No Junction,20,3.0,20,Fri,0.0,MOTOR CYCLE,12.99808545,77.693117745,Deploy 1 unit Fris 20:00–22:00. Issue penalties. Focus: MOTOR CYCLE.,Mahadevapura — Road Segment
328,131,🟠 HIGH,5.21,BTP130 - GD Mara Junction,296,2.054054054054054,0,Sat,0.4324324324324324,SCOOTER,12.908489299324325,77.60070470405405,Deploy 1 unit Sats 0:00–2:00. Issue penalties. Focus: SCOOTER.,GD Mara Junction
329,231,🟠 HIGH,5.21,No Junction,25,5.6,6,Fri,0.12,CAR,13.002824412,77.526148756,Deploy 1 unit Fris 6:00–8:00. Issue penalties. Focus: CAR.,Rajajinagar — Road Segment
330,638,🟠 HIGH,5.2,No Junction,39,2.8205128205128207,5,Thu,0.2564102564102564,CAR,12.918079902564102,77.67120747435898,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: CAR.,Bellandur — Road Segment
331,103,🟠 HIGH,5.2,No Junction,55,2.363636363636364,7,Mon,0.2181818181818181,SCOOTER,12.98379766386456,77.52902860134954,Deploy 1 unit Mons 7:00–9:00. Issue penalties. Focus: SCOOTER.,Kamakshipalya — Road Segment
332,743,🟠 HIGH,5.19,No Junction,16,6.15625,7,Wed,0.0,CAR,12.967840125,77.63666111875,Deploy 1 unit Weds 7:00–9:00. Issue penalties. Focus: CAR.,Jeevanbheemanagar — Road Segment
333,316,🟠 HIGH,5.19,No Junction,27,4.888888888888889,1,Fri,0.3703703703703703,SCOOTER,12.958838230984824,77.65983038272724,Deploy 1 unit Fris 1:00–3:00. Issue penalties. Focus: SCOOTER.,Jeevanbheemanagar — Road Segment
334,488,🟠 HIGH,5.18,No Junction,100,2.31,5,Sun,0.47,SCOOTER,13.071065265,77.59250248500001,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: SCOOTER.,Kodigehalli — Road Segment
335,406,🟠 HIGH,5.18,No Junction,48,2.375,20,Wed,0.2916666666666667,CAR,12.883601068749998,77.64290444166666,Deploy 1 unit Weds 20:00–22:00. Issue penalties. Focus: CAR.,Hulimavu — Road Segment
336,315,🟠 HIGH,5.17,BTP108 - Tagore Park Junction,198,2.0454545454545454,23,Mon,0.3484848484848485,CAR,12.944024997979795,77.5731014469697,Deploy 1 unit Mons 23:00–25:00. Issue penalties. Focus: CAR.,Tagore Park Junction
337,617,🟠 HIGH,5.17,No Junction,41,4.170731707317073,5,Thu,0.024390243902439,CAR,12.931209207317076,77.69505714634147,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: CAR.,Bellandur — Road Segment
338,313,🟠 HIGH,5.16,BTP122 - Siddapura Junction,74,2.108108108108108,2,Mon,0.2162162162162162,PASSENGER AUTO,12.94715012027027,77.59077726486487,Deploy 1 unit Mons 2:00–4:00. Issue penalties. Focus: PASSENGER AUTO.,Siddapura Junction
339,510,🟠 HIGH,5.15,No Junction,46,2.8369565217391304,2,Thu,0.2826086956521739,PASSENGER AUTO,13.081697045835805,77.54821351601763,Deploy 1 unit Thus 2:00–4:00. Issue penalties. Focus: PASSENGER AUTO.,Yelahanka — Road Segment
340,739,🟠 HIGH,5.14,"BTP197 - 9th Cross, 24th Main, JP Nagar",25,2.48,2,Wed,0.48,CAR,12.910921684,77.587576072,Deploy 1 unit Weds 2:00–4:00. Issue penalties. Focus: CAR.,"9th Cross, 24th Main, JP Nagar"
341,404,🟠 HIGH,5.14,BTP184 - Lalbagh West Gate,165,2.084848484848485,21,Mon,0.4121212121212121,SCOOTER,12.94809933151515,77.57997989757577,Deploy 1 unit Mons 21:00–23:00. Issue penalties. Focus: SCOOTER.,Lalbagh West Gate
342,254,🟠 HIGH,5.14,BTP085 - Briyand Circle,28,2.375,21,Tue,0.0357142857142857,PASSENGER AUTO,12.96725089642857,77.56809079285713,Deploy 1 unit Tues 21:00–23:00. Issue penalties. Focus: PASSENGER AUTO.,Briyand Circle
343,840,🟠 HIGH,5.14,"BTP221 - 15th Cross, 24th Main, JP Nagar",15,3.2,8,Tue,0.0666666666666666,SCOOTER,12.90555628,77.58564196666666,Deploy 1 unit Tues 8:00–10:00. Issue penalties. Focus: SCOOTER.,"15th Cross, 24th Main, JP Nagar"
344,34,🟠 HIGH,5.13,No Junction,3881,2.0726616851326978,2,Sun,0.3197629476938933,CAR,13.006745127621748,77.5705538788199,Deploy 1 unit Suns 2:00–4:00. Issue penalties. Focus: CAR.,Malleshwaram — Road Segment
345,184,🟠 HIGH,5.13,No Junction,379,2.1266490765171504,0,Sun,0.4327176781002638,SCOOTER,13.093564326385223,77.59420467862797,Deploy 1 unit Suns 0:00–2:00. Issue penalties. Focus: SCOOTER.,Yelahanka — Road Segment
346,125,🟠 HIGH,5.12,No Junction,2712,2.1325589970501473,23,Tue,0.2212389380530973,MAXI-CAB,12.963092438018576,77.71725117248795,Deploy 1 unit Tues 23:00–25:00. Issue penalties. Focus: MAXI-CAB.,HAL Old Airport — Road Segment
347,425,🟠 HIGH,5.11,No Junction,32,2.53125,5,Thu,0.1875,CAR,13.049974378125,77.50769154375,Deploy 1 unit Thus 5:00–7:00. Issue penalties. Focus: CAR.,Chikkabanavara — Road Segment
348,579,🟠 HIGH,5.1,No Junction,42,3.130952380952381,2,Sun,0.4285714285714285,CAR,13.00555015952381,77.58056863809523,Deploy 1 unit Suns 2:00–4:00. Issue penalties. Focus: CAR.,Sadashivanagar — Road Segment
349,719,🟠 HIGH,5.1,No Junction,20,3.625,20,Tue,0.0,SCOOTER,13.16123732,77.626400785,Deploy 1 unit Tues 20:00–22:00. Issue penalties. Focus: SCOOTER.,Chikkajala — Road Segment
350,517,🟠 HIGH,5.09,No Junction,37,3.756756756756757,6,Sat,0.4054054054054054,CAR,12.947572902702705,77.53369218378378,Deploy 1 unit Sats 6:00–8:00. Issue penalties. Focus: CAR.,Byatarayanapura — Road Segment
351,550,🟠 HIGH,5.09,No Junction,50,2.91,0,Thu,0.3,SCOOTER,13.0487747186,77.4981921736,Deploy 1 unit Thus 0:00–2:00. Issue penalties. Focus: SCOOTER.,Chikkabanavara — Road Segment
352,332,🟠 HIGH,5.08,No Junction,131,2.1908396946564888,21,Tue,0.2061068702290076,PASSENGER AUTO,12.989618783969464,77.6018712610687,Deploy 1 unit Tues 21:00–23:00. Issue penalties. Focus: PASSENGER AUTO.,Shivajinagar — Road Segment
353,678,🟠 HIGH,5.08,No Junction,30,2.6,20,Sun,0.5,CAR,13.03291615,77.62727093,Deploy 1 unit Suns 20:00–22:00. Issue penalties. Focus: CAR.,K.G. Halli — Road Segment
354,487,🟠 HIGH,5.07,"BTP221 - 15th Cross, 24th Main, JP Nagar",35,2.342857142857143,6,Wed,0.1428571428571428,CAR,12.904784571428571,77.58568840000001,Deploy 1 unit Weds 6:00–8:00. Issue penalties. Focus: CAR.,"15th Cross, 24th Main, JP Nagar"
355,389,🟠 HIGH,5.05,"BTP182 - 19th Main Junction, Rajajinagar",127,2.047244094488189,0,Thu,0.3307086614173228,SCOOTER,12.995030063779527,77.5516768984252,Deploy 1 unit Thus 0:00–2:00. Issue penalties. Focus: SCOOTER.,"19th Main Junction, Rajajinagar"
356,140,🟠 HIGH,5.04,No Junction,260,2.1596153846153845,3,Tue,0.2423076923076923,CAR,12.990307040769231,77.57460383423077,Deploy 1 unit Tues 3:00–5:00. Issue penalties. Focus: CAR.,Sheshadripuram — Road Segment
357,665,🟠 HIGH,5.03,BTP136 - Hosur-Tavarkere Road Junction,22,2.4545454545454546,5,Sat,0.5454545454545454,SCOOTER,12.930945168181818,77.60825897272728,Deploy 1 unit Sats 5:00–7:00. Issue penalties. Focus: SCOOTER.,Hosur-Tavarkere Road Junction
358,63,🟠 HIGH,5.03,No Junction,398,2.1231155778894473,5,Tue,0.2537688442211055,CAR,13.023849725583826,77.58498437908572,Deploy 1 unit Tues 5:00–7:00. Issue penalties. Focus: CAR.,R.T. Nagar — Road Segment
359,202,🟠 HIGH,5.02,No Junction,45,2.3555555555555556,7,Wed,0.0,SCOOTER,12.93153294888889,77.59254762666666,Deploy 1 unit Weds 7:00–9:00. Issue penalties. Focus: SCOOTER.,Jayanagara — Road Segment
360,483,🟠 HIGH,5.02,No Junction,45,2.3555555555555556,20,Mon,0.0,SCOOTER,12.872928720746868,77.59423392223707,Deploy 1 unit Mons 20:00–22:00. Issue penalties. Focus: SCOOTER.,Hulimavu — Road Segment
361,671,🟠 HIGH,5.01,No Junction,23,5.326086956521739,6,Wed,0.391304347826087,CAR,12.979805508695652,77.5106104347826,Deploy 1 unit Weds 6:00–8:00. Issue penalties. Focus: CAR.,Jnanabharathi — Road Segment
362,641,🟠 HIGH,5.01,No Junction,22,7.113636363636363,1,Mon,0.4090909090909091,CAR,13.049045831818182,77.54761679545454,Deploy 1 unit Mons 1:00–3:00. Issue penalties. Focus: CAR.,Jalahalli — Road Segment
363,600,🟠 HIGH,5.01,No Junction,29,3.7586206896551726,23,Mon,0.2413793103448276,SCOOTER,12.959270248275862,77.65696959310344,Deploy 1 unit Mons 23:00–25:00. Issue penalties. Focus: SCOOTER.,Jeevanbheemanagar — Road Segment
364,576,🟠 HIGH,5.0,No Junction,25,4.9,21,Tue,0.16,MAXI-CAB,12.922236472,77.6104673,Deploy 1 unit Tues 21:00–23:00. Issue penalties. Focus: MAXI-CAB.,Mico Layout — Road Segment
365,623,🟠 HIGH,5.0,No Junction,38,3.013157894736842,21,Thu,0.2368421052631578,CAR,12.998542560526316,77.68842738684211,Deploy 1 unit Thus 21:00–23:00. Issue penalties. Focus: CAR.,Mahadevapura — Road Segment
366,613,🟠 HIGH,5.0,No Junction,28,4.053571428571429,22,Thu,0.0,PASSENGER AUTO,12.983567721428573,77.6798205,Deploy 1 unit Thus 22:00–24:00. Issue penalties. Focus: PASSENGER AUTO.,Banaswadi — Road Segment
367,398,🟠 HIGH,4.99,BTP103 - Shanti Nagar TTMC,45,2.4444444444444446,2,Tue,0.2444444444444444,CAR,12.9540826,77.59145146,Deploy 1 unit Tues 2:00–4:00. Issue penalties. Focus: CAR.,Shanti Nagar TTMC
368,178,🟠 HIGH,4.98,No Junction,39,2.3846153846153846,5,Fri,0.2307692307692307,CAR,13.026461887179488,77.72052914871794,Deploy 1 unit Fris 5:00–7:00. Issue penalties. Focus: CAR.,K.R. Pura — Road Segment
369,593,🟠 HIGH,4.98,No Junction,70,2.242857142857143,22,Mon,0.1285714285714285,SCOOTER,12.988345284285714,77.57227683142857,Deploy 1 unit Mons 22:00–24:00. Issue penalties. Focus: SCOOTER.,Sheshadripuram — Road Segment
370,301,🟠 HIGH,4.97,"BTP191 - 40th Cross, 4th Main, Jayanagar",30,2.3333333333333335,22,Wed,0.0,SCOOTER,12.919939396666669,77.58075173,Deploy 1 unit Weds 22:00–24:00. Issue penalties. Focus: SCOOTER.,"40th Cross, 4th Main, Jayanagar"
371,66,🟠 HIGH,4.97,No Junction,25,4.78,6,Thu,0.28,CAR,12.928986436,77.609384332,Deploy 1 unit Thus 6:00–8:00. Issue penalties. Focus: CAR.,Mico Layout — Road Segment
372,236,🟠 HIGH,4.97,No Junction,72,2.236111111111111,21,Sun,0.2777777777777778,CAR,12.880852268055555,77.64529081805556,Deploy 1 unit Suns 21:00–23:00. Issue penalties. Focus: CAR.,Electronic City — Road Segment
373,585,🟠 HIGH,4.97,No Junction,15,6.033333333333333,7,Fri,0.0,CAR,13.04531734,77.54811906666667,Deploy 1 unit Fris 7:00–9:00. Issue penalties. Focus: CAR.,Jalahalli — Road Segment
374,62,🟠 HIGH,4.96,BTP166 - Coffee Board Junction,93,2.096774193548387,1,Wed,0.2043010752688172,CAR,12.985360124731182,77.59406941075268,Deploy 1 unit Weds 1:00–3:00. Issue penalties. Focus: CAR.,Coffee Board Junction
375,107,🟠 HIGH,4.94,No Junction,619,2.0936995153473346,21,Wed,0.2180936995153473,CAR,12.99548367075929,77.61037216284329,Deploy 1 unit Weds 21:00–23:00. Issue penalties. Focus: CAR.,Pulikeshinagar(F.Town) — Road Segment
376,317,🟠 HIGH,4.93,No Junction,45,4.688888888888889,0,Wed,0.1333333333333333,MOPED,12.90791647364228,77.53279480258888,Deploy 1 unit Weds 0:00–2:00. Issue penalties. Focus: MOPED.,K.S. Layout — Road Segment
377,409,🟠 HIGH,4.93,No Junction,39,2.551282051282051,6,Mon,0.2307692307692307,CAR,12.91052491025641,77.62683390769232,Deploy 1 unit Mons 6:00–8:00. Issue penalties. Focus: CAR.,HSR Layout — Road Segment
378,273,🟠 HIGH,4.93,No Junction,29,3.189655172413793,23,Tue,0.2758620689655172,CAR,13.028329414863954,77.5618905944639,Deploy 1 unit Tues 23:00–25:00. Issue penalties. Focus: CAR.,Yeshwanthpura — Road Segment
379,322,🟠 HIGH,4.93,No Junction,152,2.164473684210526,4,Sun,0.6052631578947368,CAR,12.912563753289474,77.68077985197368,Deploy 1 unit Suns 4:00–6:00. Issue penalties. Focus: CAR.,Bellandur — Road Segment
380,744,🟠 HIGH,4.93,No Junction,27,4.018518518518518,23,Sun,0.3703703703703703,CAR,13.068124248148148,77.62939568518517,Deploy 1 unit Suns 23:00–25:00. Issue penalties. Focus: CAR.,Hennuru — Road Segment
381,610,🟠 HIGH,4.93,No Junction,50,2.3,6,Sun,0.46,CAR,12.876005676,77.616711854,Deploy 1 unit Suns 6:00–8:00. Issue penalties. Focus: CAR.,Hulimavu — Road Segment
382,133,🟠 HIGH,4.92,BTP220 - Puttanna Junction,103,2.0485436893203883,6,Sun,0.6796116504854369,CAR,12.92939044368932,77.58381491067962,Deploy 1 unit Suns 6:00–8:00. Issue penalties. Focus: CAR.,Puttanna Junction
383,148,🟠 HIGH,4.92,No Junction,112,2.2410714285714284,23,Mon,0.3035714285714285,CAR,13.071650441964286,77.59316342410715,Deploy 1 unit Mons 23:00–25:00. Issue penalties. Focus: CAR.,Hebbala — Road Segment
384,662,🟠 HIGH,4.92,No Junction,26,4.6923076923076925,6,Tue,0.2692307692307692,CAR,13.00569046923077,77.5278075423077,Deploy 1 unit Tues 6:00–8:00. Issue penalties. Focus: CAR.,Rajajinagar — Road Segment
385,288,🟠 HIGH,4.91,No Junction,197,2.2106598984771573,5,Mon,0.3045685279187817,CAR,13.068795291223314,77.59265747195442,Deploy 1 unit Mons 5:00–7:00. Issue penalties. Focus: CAR.,Kodigehalli — Road Segment
386,522,🟠 HIGH,4.9,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",29,2.431034482758621,0,Wed,0.2413793103448276,SCOOTER,12.917037131034482,77.57940409310343,Deploy 1 unit Weds 0:00–2:00. Issue penalties. Focus: SCOOTER.,"Rajalakshmi Kalyana Mantapa, JP Nagar"
387,421,🟠 HIGH,4.9,No Junction,111,2.171171171171171,22,Wed,0.1351351351351351,CAR,12.99050222162162,77.61212525405405,Deploy 1 unit Weds 22:00–24:00. Issue penalties. Focus: CAR.,Pulikeshinagar(F.Town) — Road Segment
388,310,🟠 HIGH,4.9,No Junction,169,2.1420118343195265,3,Wed,0.2662721893491124,CAR,13.027606721893491,77.58600732366864,Deploy 1 unit Weds 3:00–5:00. Issue penalties. Focus: CAR.,R.T. Nagar — Road Segment
389,413,🟠 HIGH,4.89,BTP075 - Police Corner,63,2.238095238095238,3,Tue,0.1111111111111111,CAR,12.969104703174605,77.58565697460317,Deploy 1 unit Tues 3:00–5:00. Issue penalties. Focus: CAR.,Police Corner
390,116,🟠 HIGH,4.89,No Junction,34,3.3088235294117645,21,Tue,0.1470588235294117,CAR,12.99932354611457,77.68761998732943,Deploy 1 unit Tues 21:00–23:00. Issue penalties. Focus: CAR.,Mahadevapura — Road Segment
391,319,🟠 HIGH,4.89,No Junction,74,2.216216216216216,5,Fri,0.1216216216216216,MOTOR CYCLE,13.037024604054054,77.57457456216217,Deploy 1 unit Fris 5:00–7:00. Issue penalties. Focus: MOTOR CYCLE.,Kodigehalli — Road Segment
392,349,🟠 HIGH,4.88,BTP032 - Windsor Circle,22,4.909090909090909,4,Tue,0.2727272727272727,SCOOTER,12.997118468181815,77.58294365909092,Deploy 1 unit Tues 4:00–6:00. Issue penalties. Focus: SCOOTER.,Windsor Circle
393,758,🟠 HIGH,4.87,No Junction,20,2.8,7,Thu,0.05,CAR,12.884280545,77.59635929,Deploy 1 unit Thus 7:00–9:00. Issue penalties. Focus: CAR.,J.P. Nagar — Road Segment
394,757,🟠 HIGH,4.87,No Junction,24,4.104166666666667,22,Fri,0.2083333333333333,CAR,12.993640225,77.71730157500001,Deploy 1 unit Fris 22:00–24:00. Issue penalties. Focus: CAR.,Mahadevapura — Road Segment
395,12,🟠 HIGH,4.87,No Junction,100,2.18,5,Mon,0.25,SCOOTER,12.916413119,77.651721976,Deploy 1 unit Mons 5:00–7:00. Issue penalties. Focus: SCOOTER.,HSR Layout — Road Segment
396,74,🟠 HIGH,4.86,BTP121 - KH Circle,28,2.2857142857142856,21,Sat,0.6071428571428571,CAR,12.952391214285711,77.59075175357142,Deploy 1 unit Sats 21:00–23:00. Issue penalties. Focus: CAR.,KH Circle
397,351,🟠 HIGH,4.86,No Junction,36,6.166666666666667,3,Fri,0.1388888888888889,SCOOTER,12.82005938611111,77.687656725,Deploy 1 unit Fris 3:00–5:00. Issue penalties. Focus: SCOOTER.,Electronic City — Road Segment
398,512,🟠 HIGH,4.83,No Junction,37,2.472972972972973,1,Mon,0.3513513513513513,SCOOTER,12.973249043243245,77.61099812702702,Deploy 1 unit Mons 1:00–3:00. Issue penalties. Focus: SCOOTER.,Ashok Nagar — Road Segment
399,356,🟠 HIGH,4.83,BTP105 - Shivasankara Circle,29,2.3793103448275863,2,Tue,0.1034482758620689,SCOOTER,12.958190206896552,77.57201557586207,Deploy 1 unit Tues 2:00–4:00. Issue penalties. Focus: SCOOTER.,Shivasankara Circle
400,466,🟠 HIGH,4.82,"BTP186 - 9th Cross, 4th Main, Jayanagar",82,2.073170731707317,2,Tue,0.1951219512195122,CAR,12.938437939979208,77.5799661936027,Deploy 1 unit Tues 2:00–4:00. Issue penalties. Focus: CAR.,"9th Cross, 4th Main, Jayanagar"
401,530,🟠 HIGH,4.81,No Junction,35,2.7285714285714286,5,Sun,0.6,CAR,12.875888883375849,77.54404424067278,Deploy 1 unit Suns 5:00–7:00. Issue penalties. Focus: CAR.,Thalagattapura — Road Segment
402,492,🟠 HIGH,4.81,No Junction,289,2.121107266435986,21,Sun,0.7681660899653979,SCOOTER,12.958567697577855,77.66824796574394,Deploy 1 unit Suns 21:00–23:00. Issue penalties. Focus: SCOOTER.,HAL Old Airport — Road Segment
403,784,🟠 HIGH,4.8,BTP172 - Nanjappa Circle,23,2.3043478260869565,20,Fri,0.217391304347826,SCOOTER,12.963099973913042,77.60125873478262,Deploy 1 unit Fris 20:00–22:00. Issue penalties. Focus: SCOOTER.,Nanjappa Circle
404,575,🟠 HIGH,4.79,BTP063 - Siddalingaiah Circle,59,2.0847457627118646,21,Sat,0.864406779661017,CAR,12.971164808474576,77.59280167118645,Deploy 1 unit Sats 21:00–23:00. Issue penalties. Focus: CAR.,Siddalingaiah Circle
405,749,🟠 HIGH,4.79,No Junction,22,3.4545454545454546,19,Sat,0.5909090909090909,CAR,12.998340068181818,77.67173627272727,Deploy 1 unit Sats 19:00–21:00. Issue penalties. Focus: CAR.,Banaswadi — Road Segment
406,368,🟠 HIGH,4.79,BTP082 - KR Market Junction,57,2.087719298245614,4,Tue,0.3157894736842105,PASSENGER AUTO,12.965166612280704,77.57924389473685,Deploy 1 unit Tues 4:00–6:00. Issue penalties. Focus: PASSENGER AUTO.,KR Market Junction
